SJC-000002,Oscar,,Vizquel,2009-03-11,2009-03-14,3-DAY RENTAL,DEBIT,3.18,2009-03-11,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-03-22,2009-03-25,3-DAY RENTAL,DEBIT,3.18,2009-03-22,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-02-08,2009-02-11,3-DAY RENTAL,DEBIT,3.18,2009-02-08,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-02-19,2009-02-22,3-DAY RENTAL,DEBIT,3.18,2009-02-19,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-03-23,2009-03-26,3-DAY RENTAL,DEBIT,3.18,2009-03-23,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-03-25,2009-03-28,3-DAY RENTAL,DEBIT,3.18,2009-03-25,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-04-15,2009-04-18,3-DAY RENTAL,DEBIT,3.18,2009-04-15,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-04-28,2009-05-01,3-DAY RENTAL,DEBIT,3.18,2009-04-28,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-05-13,2009-05-16,3-DAY RENTAL,DEBIT,3.18,2009-05-13,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-06-23,2009-06-26,3-DAY RENTAL,DEBIT,3.18,2009-06-23,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-07-13,2009-07-16,3-DAY RENTAL,DEBIT,3.18,2009-07-13,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-07-09,2009-07-12,3-DAY RENTAL,DEBIT,3.18,2009-07-09,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-08-10,2009-08-13,3-DAY RENTAL,DEBIT,3.18,2009-08-10,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-08-11,2009-08-14,3-DAY RENTAL,DEBIT,3.18,2009-08-11,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-09-20,2009-09-23,3-DAY RENTAL,DEBIT,3.18,2009-09-20,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-09-21,2009-09-24,3-DAY RENTAL,DEBIT,3.18,2009-09-21,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-09-30,2009-10-03,3-DAY RENTAL,DEBIT,3.18,2009-09-30,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-11-09,2009-11-12,3-DAY RENTAL,DEBIT,3.18,2009-11-09,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-10-31,2009-11-03,3-DAY RENTAL,DEBIT,3.18,2009-10-31,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-11-16,2009-11-19,3-DAY RENTAL,DEBIT,3.18,2009-11-16,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-11-21,2009-11-24,3-DAY RENTAL,DEBIT,3.18,2009-11-21,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2010-01-01,2010-01-04,3-DAY RENTAL,DEBIT,3.18,2010-01-01,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-12-22,2009-12-25,3-DAY RENTAL,DEBIT,3.18,2009-12-22,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-04-16,2009-04-19,3-DAY RENTAL,DEBIT,3.18,2009-04-16,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-10-29,2009-11-01,3-DAY RENTAL,DEBIT,3.18,2009-10-29,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-01-20,2009-01-23,3-DAY RENTAL,DEBIT,3.18,2009-01-20,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-02-07,2009-02-10,3-DAY RENTAL,DEBIT,3.18,2009-02-07,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-02-13,2009-02-16,3-DAY RENTAL,DEBIT,3.18,2009-02-13,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-03-01,2009-03-04,3-DAY RENTAL,DEBIT,3.18,2009-03-01,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-03-12,2009-03-15,3-DAY RENTAL,DEBIT,3.18,2009-03-12,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-03-29,2009-04-01,3-DAY RENTAL,DEBIT,3.18,2009-03-29,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-04-14,2009-04-17,3-DAY RENTAL,DEBIT,3.18,2009-04-14,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-05-23,2009-05-26,3-DAY RENTAL,DEBIT,3.18,2009-05-23,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-01-10,2009-01-13,3-DAY RENTAL,DEBIT,3.18,2009-01-10,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-02-28,2009-03-03,3-DAY RENTAL,DEBIT,3.18,2009-02-28,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-02-11,2009-02-14,3-DAY RENTAL,DEBIT,3.18,2009-02-11,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-03-07,2009-03-10,3-DAY RENTAL,DEBIT,3.18,2009-03-07,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-03-18,2009-03-21,3-DAY RENTAL,DEBIT,3.18,2009-03-18,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-04-16,2009-04-19,3-DAY RENTAL,DEBIT,3.18,2009-04-16,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-05-06,2009-05-09,3-DAY RENTAL,DEBIT,3.18,2009-05-06,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-05-06,2009-05-09,3-DAY RENTAL,DEBIT,3.18,2009-05-06,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-06-19,2009-06-22,3-DAY RENTAL,DEBIT,3.18,2009-06-19,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-07-09,2009-07-12,3-DAY RENTAL,DEBIT,3.18,2009-07-09,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-07-11,2009-07-14,3-DAY RENTAL,DEBIT,3.18,2009-07-11,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-08-01,2009-08-04,3-DAY RENTAL,DEBIT,3.18,2009-08-01,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-08-22,2009-08-25,3-DAY RENTAL,DEBIT,3.18,2009-08-22,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-09-08,2009-09-11,3-DAY RENTAL,DEBIT,3.18,2009-09-08,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-09-11,2009-09-14,3-DAY RENTAL,DEBIT,3.18,2009-09-11,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-10-08,2009-10-11,3-DAY RENTAL,DEBIT,3.18,2009-10-08,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-10-23,2009-10-26,3-DAY RENTAL,DEBIT,3.18,2009-10-23,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-11-17,2009-11-20,3-DAY RENTAL,DEBIT,3.18,2009-11-17,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-11-25,2009-11-28,3-DAY RENTAL,DEBIT,3.18,2009-11-25,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-11-23,2009-11-26,3-DAY RENTAL,DEBIT,3.18,2009-11-23,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-12-25,2009-12-28,3-DAY RENTAL,DEBIT,3.18,2009-12-25,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-12-20,2009-12-23,3-DAY RENTAL,DEBIT,3.18,2009-12-20,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-03-25,2009-03-28,3-DAY RENTAL,DEBIT,3.18,2009-03-25,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-11-04,2009-11-07,3-DAY RENTAL,DEBIT,3.18,2009-11-04,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-01-11,2009-01-14,3-DAY RENTAL,DEBIT,3.18,2009-01-11,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-01-30,2009-02-02,3-DAY RENTAL,DEBIT,3.18,2009-01-30,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-03-03,2009-03-06,3-DAY RENTAL,DEBIT,3.18,2009-03-03,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-03-07,2009-03-10,3-DAY RENTAL,DEBIT,3.18,2009-03-07,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-03-22,2009-03-25,3-DAY RENTAL,DEBIT,3.18,2009-03-22,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-04-03,2009-04-06,3-DAY RENTAL,DEBIT,3.18,2009-04-03,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-05-08,2009-05-11,3-DAY RENTAL,DEBIT,3.18,2009-05-08,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-05-08,2009-05-11,3-DAY RENTAL,DEBIT,3.18,2009-05-08,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-01-19,2009-01-22,3-DAY RENTAL,DEBIT,3.18,2009-01-19,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-02-03,2009-02-06,3-DAY RENTAL,DEBIT,3.18,2009-02-03,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-02-11,2009-02-14,3-DAY RENTAL,DEBIT,3.18,2009-02-11,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-03-06,2009-03-09,3-DAY RENTAL,DEBIT,3.18,2009-03-06,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-03-18,2009-03-21,3-DAY RENTAL,DEBIT,3.18,2009-03-18,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-04-14,2009-04-17,3-DAY RENTAL,DEBIT,3.18,2009-04-14,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-04-25,2009-04-28,3-DAY RENTAL,DEBIT,3.18,2009-04-25,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-05-16,2009-05-19,3-DAY RENTAL,DEBIT,3.18,2009-05-16,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-06-18,2009-06-21,3-DAY RENTAL,DEBIT,3.18,2009-06-18,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-07-02,2009-07-05,3-DAY RENTAL,DEBIT,3.18,2009-07-02,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-07-15,2009-07-18,3-DAY RENTAL,DEBIT,3.18,2009-07-15,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-08-03,2009-08-06,3-DAY RENTAL,DEBIT,3.18,2009-08-03,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-08-25,2009-08-28,3-DAY RENTAL,DEBIT,3.18,2009-08-25,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-09-01,2009-09-04,3-DAY RENTAL,DEBIT,3.18,2009-09-01,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-10-12,2009-10-15,3-DAY RENTAL,DEBIT,3.18,2009-10-12,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-09-30,2009-10-03,3-DAY RENTAL,DEBIT,3.18,2009-09-30,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-10-22,2009-10-25,3-DAY RENTAL,DEBIT,3.18,2009-10-22,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-11-10,2009-11-13,3-DAY RENTAL,DEBIT,3.18,2009-11-10,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-11-22,2009-11-25,3-DAY RENTAL,DEBIT,3.18,2009-11-22,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-12-04,2009-12-07,3-DAY RENTAL,DEBIT,3.18,2009-12-04,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2010-01-01,2010-01-04,3-DAY RENTAL,DEBIT,3.18,2010-01-01,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-12-22,2009-12-25,3-DAY RENTAL,DEBIT,3.18,2009-12-22,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-03-20,2009-03-23,3-DAY RENTAL,DEBIT,3.18,2009-03-20,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-10-31,2009-11-03,3-DAY RENTAL,DEBIT,3.18,2009-10-31,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-01-08,2009-01-11,3-DAY RENTAL,DEBIT,3.18,2009-01-08,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-02-03,2009-02-06,3-DAY RENTAL,DEBIT,3.18,2009-02-03,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-02-09,2009-02-12,3-DAY RENTAL,DEBIT,3.18,2009-02-09,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-03-03,2009-03-06,3-DAY RENTAL,DEBIT,3.18,2009-03-03,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-04-01,2009-04-04,3-DAY RENTAL,DEBIT,3.18,2009-04-01,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-03-27,2009-03-30,3-DAY RENTAL,DEBIT,3.18,2009-03-27,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-04-16,2009-04-19,3-DAY RENTAL,DEBIT,3.18,2009-04-16,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-05-10,2009-05-13,3-DAY RENTAL,DEBIT,3.18,2009-05-10,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-01-10,2009-01-13,3-DAY RENTAL,DEBIT,3.18,2009-01-10,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-01-31,2009-02-03,3-DAY RENTAL,DEBIT,3.18,2009-01-31,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-02-22,2009-02-25,3-DAY RENTAL,DEBIT,3.18,2009-02-22,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-03-06,2009-03-09,3-DAY RENTAL,DEBIT,3.18,2009-03-06,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-03-29,2009-04-01,3-DAY RENTAL,DEBIT,3.18,2009-03-29,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-04-07,2009-04-10,3-DAY RENTAL,DEBIT,3.18,2009-04-07,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-04-12,2009-04-15,3-DAY RENTAL,DEBIT,3.18,2009-04-12,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-05-14,2009-05-17,3-DAY RENTAL,DEBIT,3.18,2009-05-14,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-06-17,2009-06-20,3-DAY RENTAL,DEBIT,3.18,2009-06-17,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-07-08,2009-07-11,3-DAY RENTAL,DEBIT,3.18,2009-07-08,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-07-23,2009-07-26,3-DAY RENTAL,DEBIT,3.18,2009-07-23,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-08-13,2009-08-16,3-DAY RENTAL,DEBIT,3.18,2009-08-13,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-08-24,2009-08-27,3-DAY RENTAL,DEBIT,3.18,2009-08-24,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-09-09,2009-09-12,3-DAY RENTAL,DEBIT,3.18,2009-09-09,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-10-04,2009-10-07,3-DAY RENTAL,DEBIT,3.18,2009-10-04,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-10-07,2009-10-10,3-DAY RENTAL,DEBIT,3.18,2009-10-07,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-10-13,2009-10-16,3-DAY RENTAL,DEBIT,3.18,2009-10-13,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-11-11,2009-11-14,3-DAY RENTAL,DEBIT,3.18,2009-11-11,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-11-17,2009-11-20,3-DAY RENTAL,DEBIT,3.18,2009-11-17,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-11-21,2009-11-24,3-DAY RENTAL,DEBIT,3.18,2009-11-21,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-12-16,2009-12-19,3-DAY RENTAL,DEBIT,3.18,2009-12-16,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-12-27,2009-12-30,3-DAY RENTAL,DEBIT,3.18,2009-12-27,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-03-21,2009-03-24,3-DAY RENTAL,DEBIT,3.18,2009-03-21,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-10-17,2009-10-20,3-DAY RENTAL,DEBIT,3.18,2009-10-17,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-01-22,2009-01-25,3-DAY RENTAL,DEBIT,3.18,2009-01-22,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-01-27,2009-01-30,3-DAY RENTAL,DEBIT,3.18,2009-01-27,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-02-19,2009-02-22,3-DAY RENTAL,DEBIT,3.18,2009-02-19,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-03-15,2009-03-18,3-DAY RENTAL,DEBIT,3.18,2009-03-15,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-03-08,2009-03-11,3-DAY RENTAL,DEBIT,3.18,2009-03-08,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-04-11,2009-04-14,3-DAY RENTAL,DEBIT,3.18,2009-04-11,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-04-21,2009-04-24,3-DAY RENTAL,DEBIT,3.18,2009-04-21,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-05-04,2009-05-07,3-DAY RENTAL,DEBIT,3.18,2009-05-04,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-01-25,2009-01-28,3-DAY RENTAL,DEBIT,3.18,2009-01-25,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-01-31,2009-02-03,3-DAY RENTAL,DEBIT,3.18,2009-01-31,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-02-21,2009-02-24,3-DAY RENTAL,DEBIT,3.18,2009-02-21,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-03-21,2009-03-24,3-DAY RENTAL,DEBIT,3.18,2009-03-21,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-03-11,2009-03-14,3-DAY RENTAL,DEBIT,3.18,2009-03-11,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-04-08,2009-04-11,3-DAY RENTAL,DEBIT,3.18,2009-04-08,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-05-02,2009-05-05,3-DAY RENTAL,DEBIT,3.18,2009-05-02,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-05-27,2009-05-30,3-DAY RENTAL,DEBIT,3.18,2009-05-27,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-06-14,2009-06-17,3-DAY RENTAL,DEBIT,3.18,2009-06-14,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-07-01,2009-07-04,3-DAY RENTAL,DEBIT,3.18,2009-07-01,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-07-14,2009-07-17,3-DAY RENTAL,DEBIT,3.18,2009-07-14,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-07-31,2009-08-03,3-DAY RENTAL,DEBIT,3.18,2009-07-31,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-08-11,2009-08-14,3-DAY RENTAL,DEBIT,3.18,2009-08-11,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-09-01,2009-09-04,3-DAY RENTAL,DEBIT,3.18,2009-09-01,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-10-11,2009-10-14,3-DAY RENTAL,DEBIT,3.18,2009-10-11,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-10-02,2009-10-05,3-DAY RENTAL,DEBIT,3.18,2009-10-02,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-10-26,2009-10-29,3-DAY RENTAL,DEBIT,3.18,2009-10-26,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-11-22,2009-11-25,3-DAY RENTAL,DEBIT,3.18,2009-11-22,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-11-20,2009-11-23,3-DAY RENTAL,DEBIT,3.18,2009-11-20,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-11-18,2009-11-21,3-DAY RENTAL,DEBIT,3.18,2009-11-18,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-12-18,2009-12-21,3-DAY RENTAL,DEBIT,3.18,2009-12-18,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-12-19,2009-12-22,3-DAY RENTAL,DEBIT,3.18,2009-12-19,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-03-27,2009-03-30,3-DAY RENTAL,DEBIT,3.18,2009-03-27,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-10-24,2009-10-27,3-DAY RENTAL,DEBIT,3.18,2009-10-24,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-01-05,2009-01-08,3-DAY RENTAL,DEBIT,3.18,2009-01-05,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-02-17,2009-02-20,3-DAY RENTAL,DEBIT,3.18,2009-02-17,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-02-08,2009-02-11,3-DAY RENTAL,DEBIT,3.18,2009-02-08,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-03-02,2009-03-05,3-DAY RENTAL,DEBIT,3.18,2009-03-02,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-03-08,2009-03-11,3-DAY RENTAL,DEBIT,3.18,2009-03-08,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-04-02,2009-04-05,3-DAY RENTAL,DEBIT,3.18,2009-04-02,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-04-10,2009-04-13,3-DAY RENTAL,DEBIT,3.18,2009-04-10,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-05-06,2009-05-09,3-DAY RENTAL,DEBIT,3.18,2009-05-06,1,DISCOVER_CARD,111-111-111-111,                                   
SJC-000002,Oscar,,Vizquel,2009-01-09,2009-01-12,3-DAY RENTAL,DEBIT,3.18,2009-01-09,1,DISCOVER_CARD,111-111-111-111,                                   
